"Sélectif Régional - Fontaine de Vaucluse - 2010-01-23","Course 1","2010-01-23","Régional","214"
"Armelle Canali","K1D","136.51","348","332",""
"Violaine Truche","K1D","137.38","190","340",""
"Caroline Incardona","K1D","139.54","458","360",""
"Julie Roux","K1D","145.82","384","417",""
"Melanie Bordier","K1D","151.72","739","471",""
"Marie Troyano","K1D","159.03","476","538",""
"Claire Michelet","K1D","172.97","451","666",""
"Annie Ughetto","K1D","173.76","478","672",""
"Justine Traversa","K1D","204.93","420","958",""
"Cindy Coat","K1D","216.91","706","1067",""
"Virginie Soulie","K1D","283.06","613","1673",""
"Orlane Anselmoz","K1D","Nt","-","-",""
"Lolita Ferland","K1D","Nt","-","-",""
"Candice Lauretta","K1D","Nt","-","-",""
"Marie Cassar","K1D","Nt","-","-",""
"Benoit Peschier","K1H","94.08","5","56",""
"Moritz Luscher","K1H","95.77","73","73",""
"Nicolas Abbal","K1H","97.94","75","95",""
"Jerome Olhagaray","K1H","99.28","96","110",""
"Fabien Tournadre","K1H","99.32","81","110",""
"Romain Chabrol","K1H","100.77","86","125",""
"Remi Baudot","K1H","101.64","116","133",""
"Kendaor Le Huitou","K1H","101.74","98","134",""
"Jimy Bercon","K1H","101.80","27","135",""
"Jonathan Delagnes","K1H","101.84","52","136",""
"Thibaud Lacour","K1H","102.27","90","140",""
"Boris Chenal","K1H","102.30","122","141",""
"Jeremy Lehning","K1H","102.72","114","145",""
"Antoine Lhermite","K1H","102.92","142","147",""
"Matthieu Basset","K1H","104.29","165","161",""
"Guillaume Provost","K1H","104.52","130","164",""
"Tristan Bronsard","K1H","105.44","176","173",""
"Boris Doye","K1H","105.48","140","173",""
"Luc Doye","K1H","105.48","120","173",""
"Martin Daviet","K1H","106.01","195","179",""
"Paul Graton","K1H","106.19","121","181",""
"Thibault Gache","K1H","106.58","178","184",""
"Thibault Gibert","K1H","107.01","111","189",""
"Julien Beltrami","K1H","107.95","185","199",""
"Jean Baptiste Thiel","K1H","108.01","212","200",""
"Theo Moquet","K1H","108.51","197","204",""
"Hugues Lesimple","K1H","108.96","173","209",""
"Sylvain Viallon","K1H","109.05","175","210",""
"Mickael Cordier","K1H","109.52","-","215",""
"Olivier Blanc","K1H","110.16","174","221",""
"Yannick Besse","K1H","110.18","163","222",""
"Thomas Schmitt","K1H","111.16","244","232",""
"Alexis Lozachmeur","K1H","111.56","209","237",""
"Thomas Neime","K1H","111.67","190","237",""
"Damien Boudet","K1H","112.08","160","241",""
"Mathieu Douillet","K1H","112.46","242","245",""
"Clement Guiraud","K1H","112.93","280","251",""
"Valentin Grollemund","K1H","113.42","223","255",""
"Lois Guillermond","K1H","113.43","219","255",""
"Christophe Bernhardt","K1H","113.56","-","256",""
"Dimitri Durannot","K1H","114.14","235","263",""
"Jeanluc Nitard","K1H","114.78","488","270",""
"Thibault Le Henaff","K1H","115.22","240","274",""
"Francois Hemidy","K1H","115.28","-","274",""
"Renaud Metereau","K1H","115.31","569","275",""
"Ludovic Pinchon","K1H","115.34","252","275",""
"Julien Riffaud","K1H","115.40","187","276",""
"Alexandre Lismonde","K1H","115.43","248","276",""
"Adrien Tamas","K1H","115.49","281","277",""
"Baptiste Provost","K1H","115.74","268","279",""
"Romain Richard","K1H","115.94","147","281",""
"Olivier Cain","K1H","116.13","225","284",""
"Jonas Le Morvan","K1H","116.33","219","286",""
"Clement Rombi","K1H","116.60","294","289",""
"Edouard Grosjean","K1H","116.83","235","291",""
"Thomas Sicre","K1H","116.99","239","292",""
"Guillaume Pit","K1H","117.08","295","293",""
"Pierre-adrien Vignal","K1H","117.70","298","300",""
"Maxime Le Henaff","K1H","118.74","227","310",""
"Hippolyte Brunier","K1H","119.05","371","313",""
"Marc Jegou","K1H","119.05","303","313",""
"Sylvain Salinie","K1H","119.12","405","314",""
"Jules Marragou","K1H","119.94","260","323",""
"Yoann Mourier","K1H","120.12","283","325",""
"Ludovic Smal","K1H","121.28","296","337",""
"Quentin Raissac","K1H","121.58","520","340",""
"Quentin Duhamel","K1H","122.08","382","345",""
"Simon Dosiere","K1H","122.53","-","349",""
"Adrien Tappero","K1H","122.88","271","353",""
"Aurelien Penicaud","K1H","122.90","364","353",""
"Gaetan Coat","K1H","123.25","295","357",""
"Matthias Meyer","K1H","123.91","304","363",""
"Thomas Baudelet","K1H","124.30","-","368",""
"Jean Saez","K1H","125.09","322","376",""
"Alexandre Montabonnet","K1H","125.45","356","380",""
"Damien Chammings","K1H","126.00","358","385",""
"Clement Gourmelon","K1H","126.01","320","385",""
"Henrique Almeida","K1H","126.80","-","394",""
"Ronan Cordier","K1H","127.05","446","397",""
"Vincent Pitarch","K1H","127.64","510","402",""
"Jolan Konig","K1H","127.89","352","405",""
"William Gettliffe","K1H","129.26","358","419",""
"Romain Delachenal","K1H","130.22","325","429",""
"Florian Guillebeaud","K1H","130.36","802","431",""
"Alexis Reigne","K1H","130.49","417","432",""
"Paul Jean","K1H","130.65","380","434",""
"Aurelien Fualdes","K1H","130.69","734","434",""
"Paul De Salve De Bruneton","K1H","130.81","491","435",""
"Guillaume Gonzalez","K1H","132.23","529","450",""
"Maxime Le Morvan","K1H","133.00","389","458",""
"Alexis Cordier","K1H","133.52","441","463",""
"Ronan Lecouturier","K1H","133.83","433","467",""
"Dariuch Bodin","K1H","135.33","544","482",""
"Pablo Niro","K1H","136.96","-","499",""
"Galaad Pereyron","K1H","137.23","-","502",""
"Frederic Bordier","K1H","138.56","501","515",""
"Jonathan Cahour","K1H","139.12","-","521",""
"Mathieu Lions","K1H","140.00","479","530",""
"Adrien Picco","K1H","142.30","525","554",""
"Marc Le Morvan","K1H","146.23","538","595",""
"Emilien Senneret","K1H","149.30","1374","627",""
"Guillaume Affortit","K1H","151.43","683","649",""
"Aldric Faure","K1H","152.55","-","660",""
"Philippe Esnault","K1H","159.20","218","729",""
"Jean Marc Bleirad","K1H","162.95","-","768",""
"Loic Bartolomeu","K1H","207.28","-","1226",""
"Remy Beule Dauzat","K1H","231.01","2654","1471",""
"Herve Valentin","K1H","231.96","-","1481",""
"Nicolas Dangla","K1H","236.84","-","1532",""
"Philippe Lions","K1H","289.75","-","2079",""
"Youcef Bahlat","K1H","361.64","270","2822",""
"Marc Scognamiglio","K1H","369.67","-","2905",""
"Benjamin Theytaz","K1H","473.60","-","3980",""
"Nicolas Fuento","K1H","Nt","-","-",""
"Dylan Fortune","K1H","Nt","-","-",""
"Yohann Mathieu-daude","K1H","Nt","-","-",""
"Gauthier Vanden  Abeele","K1H","Nt","-","-",""
"Cedric Cordone","K1H","Nt","-","-",""
"Florian Aubrespy","K1H","Nt","-","-",""
"Ange Paul Micaelli","K1H","Nt","-","-",""
"Quentin Ducrot","K1H","Nt","-","-",""
"Marc Cailhol","K1H","Nt","-","-",""
"Matthias Ollivier","K1H","Nt","-","-",""
"Fabrice Olive","K1H","Nt","-","-",""
"Remy Cassar","K1H","Nt","-","-",""
"Florent Lagorio","K1H","Nt","-","-",""
"Sylvain Gaude","K1H","Nt","-","-",""
"David Riffaud","K1H","Nt","-","-",""
