"Sélectif Régional - Veigné - 2009-11-15","Course 2","2009-11-15","Régional","178"
"Alexandre Perrin Mortier","K1H","101.08","-","214",""
"Guillaume Arnaud","K1H","101.10","211","214",""
"Aurelien Ballandras","K1H","101.17","230","215",""
"Antoine Dubost","K1H","101.35","213","217",""
"Simon Philibert","K1H","101.57","175","220",""
"Jacques Despierres","K1H","101.69","217","221",""
"Maxime Dreux","K1H","102.14","260","226",""
"Charly Chassigneux","K1H","102.46","-","230",""
"Philippe Daumont","K1H","104.80","163","258",""
"Baptiste Grosjean","K1H","105.01","-","261",""
"Alexandre Plouzeau","K1H","105.45","212","266",""
"Alexis Moriceau","K1H","105.90","255","271",""
"Romain Lemaire","K1H","106.38","247","277",""
"Valentin Blondel","K1H","106.66","308","281",""
"Yoann Turowsky","K1H","107.98","245","296",""
"Henri Despont","K1H","108.06","455","297",""
"Jerome Boudin","K1H","108.38","375","301",""
"Gaspard Gindt","K1H","108.45","310","302",""
"Jeanchristophe Laroque","K1H","108.71","311","305",""
"Antoine Beguer","K1H","109.09","-","309",""
"Alexandre Paulais","K1H","109.58","341","315",""
"Rodolphe Imbaud","K1H","110.26","-","324",""
"Jerome Augustine","K1H","110.71","346","329",""
"Philippe Esnault","K1H","110.85","218","331",""
"Florian Fargier","K1H","112.09","396","345",""
"Thibault Dhennin","K1H","112.97","323","356",""
"Thomas Argenson","K1H","113.12","-","358",""
"Quentin Ferrand","K1H","113.39","499","361",""
"Christophe Gergaud","K1H","113.46","340","362",""
"Alexandre Plumejeau","K1H","113.59","354","364",""
"Vincent Nicolosi","K1H","113.94","305","368",""
"Jean-noel Avril","K1H","114.34","-","372",""
"Pascal Roy","K1H","114.70","-","377",""
"David Couture","K1H","116.81","360","402",""
"Olivier Ranucci","K1H","117.24","419","407",""
"Ludovic Couture","K1H","117.53","398","411",""
"Leo Xiberras","K1H","117.57","509","411",""
"Edouard Anne","K1H","119.28","465","431",""
"Camille Simonin","K1H","119.39","425","432",""
"Martin Belliot","K1H","119.58","514","436",""
"Jean- Baptiste Pannetier","K1H","119.82","809","438",""
"Jordy Pichot","K1H","121.01","-","452",""
"Paulin Cachanado","K1H","121.76","-","461",""
"Pierrick Meheust","K1H","123.31","410","480",""
"Anthime Larousse","K1H","124.11","440","489",""
"Sylvain Georges","K1H","124.34","568","492",""
"Alexandre Ribeaudeau","K1H","127.77","748","533",""
"Nicolas Leconte","K1H","129.43","448","553",""
"Francois Meunier","K1H","129.68","602","556",""
"Flavien Portier","K1H","129.71","486","557",""
"Clement Dubois","K1H","130.66","-","568",""
"Kevin Wos","K1H","131.53","-","578",""
"Nicolas Petipez","K1H","131.56","551","578",""
"Florent Verbeke","K1H","132.50","-","590",""
"Thibaud Chevalier","K1H","133.47","717","602",""
"Emmanuel Despont","K1H","133.87","731","606",""
"Raphael Cuillerdier","K1H","135.19","-","622",""
"Eric Pouradier","K1H","136.27","-","635",""
"Mathieu Septier","K1H","136.64","-","640",""
"Julien Peynot","K1H","136.80","-","641",""
"Thibaut Gaudet","K1H","139.69","-","676",""
"Benjamin Tindiliere","K1H","140.47","-","685",""
"Steve Bruniquel","K1H","141.85","678","701",""
"Antonin Dalaine","K1H","142.34","-","708",""
"Pierre Dampeyrou","K1H","142.36","636","708",""
"Christophe Cartault","K1H","144.15","-","729",""
"Clement Auchat","K1H","145.97","-","751",""
"Victor Renoult","K1H","149.10","-","789",""
"Emilien Redon","K1H","149.23","-","790",""
"Joseph Grelier","K1H","155.56","-","866",""
"Florian Plault","K1H","156.44","852","876",""
"Dominique Chambre","K1H","156.53","-","878",""
"Paul Laidet","K1H","162.90","-","954",""
"Martin Grezard","K1H","165.04","-","980",""
"Lucas Martin","K1H","183.38","-","1199",""
"Robin Gallier","K1H","256.16","-","2070",""
"Julien Mauny","K1H","257.80","-","2091",""
"Gerald Baron","K1H","288.22","-","2454",""
"Alexandre Buchet","K1H","356.76","-","3275",""
"Mathieu Piermay","K1H","Nt","-","-",""
"Pascal Harang","K1H","Nt","-","-",""
"Stephane Santamaria","K1H","Nt","-","-",""
"Jeremy Bouchet","K1H","Nt","-","-",""
"Alexandre Avril","K1H","Nt","-","-",""
"Nicolas Pelle","K1H","Nt","-","-",""
"Florent Regrettier","K1H","Nt","-","-",""
"Antoine Decambon","K1H","Nt","-","-",""
