"Sélectif régional de slalom - Corbeil-Essonnes - 2004-11-14","Course 1","2004-11-14","Régional","230"
"Hamel Pierre","K1H","225.16","-","473",""
"Bourgain Olivier","K1H","225.22","666","475",""
"Marteau David","K1H","226.23","-","482",""
"Thomas Monvoisin","K1H","226.38","537","483",""
"Germain Carre","K1H","227.58","664","492",""
"Remy Daumont","K1H","228.38","649","498",""
"Simon Bonnet","K1H","228.99","524","502",""
"Meunier Logan","K1H","230.04","564","510",""
"Valentin Cazin","K1H","230.76","-","515",""
"Tridon Pierre","K1H","231.05","-","518",""
"Gaillard Sebastien","K1H","231.10","-","518",""
"Marquer Tanguy","K1H","232.82","1077","530",""
"Blin Aurele","K1H","233.26","-","534",""
"Roberge Sebastien","K1H","233.74","979","537",""
"Dominique Odile","K1H","233.77","556","537",""
"Collet Timothe","K1H","233.88","530","538",""
"Jerome Trousson","K1H","235.00","674","547",""
"Lebar Johnny","K1H","235.41","523","549",""
"Henri Lucas","K1H","236.01","-","554",""
"Jolivet Pierre","K1H","236.41","484","557",""
"Lefeure Thomas","K1H","237.57","726","565",""
"Camille Mege","K1H","238.33","729","572",""
"Jaouher Steven","K1H","239.43","-","579",""
"Meunier Yoann","K1H","242.35","891","601",""
"Nicolas Girault","K1H","243.81","1087","612",""
"Ausseur Mickaël","K1H","245.10","747","622",""
"Domenger Paul","K1H","245.29","-","623",""
"Leclerc Julien","K1H","246.91","-","635",""
"Desemerie Thomas","K1H","247.28","-","638",""
"Monbel Romain","K1H","248.08","-","644",""
"Valentin Casse","K1H","248.53","-","646",""
"Gonthier Lucas","K1H","251.00","1263","665",""
"Sebastien Dupont","K1H","255.93","-","702",""
"Dupin Nicolas","K1H","256.99","1105","710",""
"Zimmermann Tanguy","K1H","257.57","-","714",""
"Odile Romuald","K1H","258.66","814","723",""
"Thomazic Gaetan","K1H","262.04","-","747",""
"Clement Martin","K1H","265.76","1134","775",""
"Brouillard Thibault","K1H","267.73","1978","789",""
"Quentin Moreaux","K1H","269.19","-","800",""
"Laurent Ernou","K1H","271.64","715","818",""
"Louis Piot","K1H","272.63","-","826",""
"Krein Jeremy","K1H","273.44","-","832",""
"Cedric Pawlowski","K1H","274.95","-","843",""
"Flavien Odile","K1H","275.81","-","849",""
"Coudray Sylvain","K1H","276.17","-","853",""
"Adel Faycal","K1H","279.15","-","875",""
"Brouillard Aurelien","K1H","283.96","1410","911",""
"Vienne Cyril","K1H","288.83","-","946",""
"Chemin Ludovic","K1H","290.59","-","960",""
"Bellacicco Denis","K1H","290.78","-","961",""
"Pierron Aurelien","K1H","292.66","1920","974",""
"Quentin Chopart","K1H","292.93","-","977",""
"Aimeric Brouillard","K1H","296.36","3437","1003",""
"Lecomte Romain","K1H","299.68","1177","1027",""
"Benjamin Millet Naas","K1H","300.11","1089","1030",""
"Spark Alistair","K1H","300.92","-","1036",""
"Imbert Arnaud","K1H","307.20","-","1082",""
"Marteau Mathieu","K1H","308.02","-","1089",""
"Cheron Valentin","K1H","325.68","-","1220",""
"Coudoux Paul","K1H","402.09","-","1787",""
"Lemonnier Christophe","K1H","474.80","-","2326",""
"Marteau Thiebault","K1H","475.79","-","2334",""
"Etienne Creuza","K1H","476.20","-","2338",""
"Rubinstein Lucas","K1H","679.37","-","3846",""
"Lavaud Thomas","K1H","883.00","-","5357",""
