"Sélectif Régional Slaom Foix - Foix - 2007-11-04","Course 1","2007-11-04","Régional","203"
"Carole Bouzidi","K1D","228.44","32","71",""
"Nouria Newman","K1D","234.04","76","98",""
"Caroline Bourry","K1D","234.42","76","100",""
"Estelle Mangin","K1D","237.15","130","113",""
"Laura Combot","K1D","237.36","39","114",""
"Marie Borlet","K1D","238.63","81","120",""
"Anais Bouchet","K1D","254.34","108","196",""
"Jade Vassallo","K1D","254.73","119","198",""
"Laurence Pessoni","K1D","260.24","209","225",""
"Audrey Picco","K1D","267.27","202","260",""
"Josepha Longa","K1D","268.72","147","267",""
"Laetitia Thueux","K1D","271.81","241","282",""
"Tiphanie Borlet","K1D","276.44","230","305",""
"Berenice Kolenc","K1D","281.85","368","330",""
"Violaine Truche","K1D","286.37","237","353",""
"Zoe Guillerm","K1D","288.72","376","365",""
"Jessica Joyau","K1D","289.27","309","367",""
"Clara Dos Santos","K1D","299.20","309","415",""
"Pauline Guiet","K1D","309.57","169","465",""
"Sylvie Metz","K1D","312.02","327","478",""
"Girardet Flavie","K1D","316.64","863","501",""
"Alice Cailhol","K1D","318.75","393","510",""
"Ousset Marine","K1D","417.67","509","993",""
"Julie Roux","K1D","421.33","-","1010",""
"Diane Rouffet","K1D","423.29","419","1020",""
"Laurine Naveau","K1D","446.55","1155","1134",""
"Marlene Rio","K1D","582.65","537","1796",""
"Christine Thivenin","K1D","836.72","626","3034",""
"Lea Veyrune","K1D","953.03","949","3601",""
"Fabien Lefevre","K1H","196.94","1","32",""
"Boris Neveu","K1H","197.05","3","33",""
"Raphael Reveche","K1H","199.17","17","44",""
"Samuel Hernanz","K1H","199.27","12","45",""
"Benjamin Boukpeti","K1H","200.34","22","50",""
"Pierre Bourliaud","K1H","200.66","2","53",""
"Paul Brier","K1H","200.96","40","55",""
"Benjamin Buys","K1H","201.38","31","57",""
"Ciaran Heurteau","K1H","201.95","46","60",""
"Yann Gudefin","K1H","203.06","62","65",""
"Damien Laborde","K1H","203.16","36","66",""
"Thomas Bersinger","K1H","203.72","34","70",""
"Julien Dekarczyk","K1H","203.93","13","71",""
"Florian Berail","K1H","204.75","31","75",""
"Etienne Daille","K1H","205.57","30","79",""
"Aurelien Maynadier","K1H","206.49","22","85",""
"Thomas Rosset","K1H","207.17","98","88",""
"Benjamin Renia","K1H","207.48","73","90",""
"Louis Georges Lafont","K1H","208.31","62","94",""
"Lucas Kelifaoui","K1H","208.65","121","96",""
"Jeremy Cremonesi","K1H","210.61","106","107",""
"Andy Pajani","K1H","210.95","86","108",""
"Axel Mulle","K1H","210.99","161","109",""
"Bastien Salame","K1H","211.26","135","110",""
"Louis Philippe Rigal","K1H","211.71","94","113",""
"Benoit Molinier","K1H","213.00","34","120",""
"Julien Daumont","K1H","213.13","127","120",""
"Alexis Caspar","K1H","213.55","108","123",""
"Hugo Cailhol","K1H","213.69","103","123",""
"Nicolas Abbal","K1H","214.46","138","128",""
"Stephane Labouille","K1H","214.74","124","130",""
"Benoit Rouffet","K1H","214.82","50","130",""
"Michael Guyon","K1H","215.11","57","132",""
"Romain Chabrol","K1H","217.76","207","146",""
"Vincent Reiter","K1H","217.83","95","146",""
"Bertrand Gourrat","K1H","218.14","162","148",""
"Jonathan Delagnes","K1H","218.35","98","149",""
"Sylvain Mendez","K1H","218.43","127","149",""
"Samuel Lhegu","K1H","218.83","148","151",""
"Thomas Dauvet","K1H","218.89","164","152",""
"Romain Richard","K1H","219.08","174","153",""
"Boris Sacre","K1H","219.10","175","153",""
"Aymeric Maynadier","K1H","219.26","209","154",""
"Nathanael Renia","K1H","219.87","178","158",""
"Jeremy Vibert","K1H","220.35","137","160",""
"Remy Faucon","K1H","220.87","173","163",""
"Fabrice Poueyto","K1H","221.66","186","167",""
"Julien Riffaud","K1H","222.00","145","169",""
"Benoit Guiraud","K1H","222.18","-","170",""
"Nicolas Masson","K1H","222.78","167","174",""
"David Riffaud","K1H","222.93","140","174",""
"Quentin Burgi","K1H","223.10","150","175",""
"Guillaume Picco","K1H","224.00","63","180",""
"Hugo Biso","K1H","225.03","-","186",""
"Herve Launay","K1H","225.88","145","190",""
"Yannick Besse","K1H","226.91","198","196",""
"Guillaume Bernis","K1H","227.29","-","198",""
"Jeremy Moureaux","K1H","227.50","166","199",""
"Sylvain Colonnier","K1H","228.00","215","202",""
"Bastien Dantin","K1H","228.96","223","207",""
"Fabrice Madier","K1H","230.25","224","214",""
"Thomas Monvoisin","K1H","230.96","200","218",""
"Jonathan Figarol","K1H","232.05","279","224",""
"Martin Moreau","K1H","232.28","208","225",""
"Marc Laborde","K1H","232.59","157","226",""
"Anthony Deschamps","K1H","233.87","263","234",""
"Marc Darribere","K1H","234.13","210","235",""
"Colin Beziade","K1H","234.65","240","238",""
"Antoine Vinay","K1H","235.18","254","241",""
"Valerian Boulet","K1H","236.05","238","246",""
"Paul Storez","K1H","237.18","229","252",""
"Matthieu Basset","K1H","237.42","277","253",""
"Manuel Legros","K1H","237.58","235","254",""
"Pierrick Gaudin","K1H","238.66","282","260",""
"Jeanluc Nitard","K1H","238.84","202","261",""
"Dubray Mathieu","K1H","239.53","-","265",""
"Hugues Lesimple","K1H","239.66","262","265",""
"Garros Samuel","K1H","240.11","206","268",""
"Stanislas Pradeleix","K1H","240.34","315","269",""
"Olivier Cain","K1H","241.19","196","273",""
"Alexandre Ittel","K1H","241.36","-","275",""
"Thomas Dandel","K1H","245.24","322","296",""
"Boris Lesimple","K1H","245.41","232","297",""
"Thomas Ducoms","K1H","246.17","382","301",""
"Gregoire Cayez","K1H","247.70","258","309",""
"Nicolas Caussanel","K1H","248.25","351","312",""
"Remi Dramard","K1H","249.05","288","316",""
"Tony Deshayes","K1H","251.09","-","328",""
"Thomas Jean Pascal","K1H","251.33","-","329",""
"Jean Francois Bry","K1H","251.62","311","330",""
"Frederic Lascourreges","K1H","254.64","-","347",""
"Marc Pucher","K1H","256.42","-","357",""
"Herve Mars","K1H","257.70","354","364",""
"Christophe Lacave","K1H","261.27","336","383",""
"Tuypens Vincent","K1H","261.31","337","384",""
"Nasser Belabdi","K1H","263.75","387","397",""
"Guillaume Marmer","K1H","267.12","429","415",""
"Morgan Forget","K1H","267.16","454","415",""
"Manuel Dolie","K1H","269.38","368","428",""
"Mathieu Pouchet","K1H","276.63","306","468",""
"Colin Molinier","K1H","277.53","172","472",""
"Bastien Seger","K1H","277.85","341","474",""
"Igor Verdy","K1H","277.99","377","474",""
"Foulier Odilon","K1H","280.02","-","486",""
"Simon Berard","K1H","280.06","478","486",""
"Theo Levy-lozata","K1H","280.42","472","488",""
"Alain Minvielle","K1H","280.74","367","489",""
"Claparede Jonas","K1H","282.77","467","501",""
"Gregoire Olivier","K1H","289.74","519","538",""
"Arnaud Delpeyroux","K1H","291.43","-","548",""
"Yoann Gottardo","K1H","292.23","100","552",""
"Ambroise Roustit","K1H","292.70","493","554",""
"Nicolas Neveu","K1H","304.84","463","621",""
"Vallet Thomas","K1H","305.00","-","622",""
"Marquais Alexis","K1H","314.90","-","676",""
"Gaetan Coat","K1H","323.58","-","723",""
"Loick Aupee","K1H","324.20","551","727",""
"Valentin Pahon","K1H","326.12","544","737",""
"Florian Fargier","K1H","334.25","-","782",""
"Pasquier Marc","K1H","335.16","-","786",""
"Florian Campagnole","K1H","336.26","-","793",""
"Maxime Le Henaff","K1H","338.13","598","803",""
"Benjamin Rols","K1H","350.64","-","871",""
"Thibault Le Henaff","K1H","368.62","580","969",""
"Elie Compain","K1H","377.28","-","1017",""
"Thomas Wingerter","K1H","379.05","563","1026",""
"Sylvain Dandel","K1H","426.90","292","1287",""
"Maxime Vinel","K1H","427.82","-","1292",""
"Gahery Laurent","K1H","429.13","-","1300",""
"Pierson Alfred","K1H","514.85","812","1767",""
"Komlangan Gassou","K1H","518.94","-","1790",""
"Xavier Auneau","K1H","587.73","-","2165",""
"Guillaume Verhaeghe","K1H","692.51","1229","2737",""
"Jolan Konig","K1H","696.23","885","2757",""
"Tegon Cyril","K1H","878.00","-","3749",""
