"Slalom régional du Gave de Pau - Pau - 2007-10-21","Course 1","2007-10-21","Régional","225"
"Laura Combot","K1D","211.98","39","193",""
"Pauline Guiet","K1D","212.34","169","195",""
"Zoe Anxionnaz","K1D","217.60","171","225",""
"Laurence Pessoni","K1D","222.54","209","254",""
"Violaine Truche","K1D","224.41","237","265",""
"Dickens Peggy","K1D","225.13","180","269",""
"Audrey Picco","K1D","226.13","202","275",""
"Erell Chardon Vivier","K1D","226.42","136","276",""
"Sixtine Malaterre","K1D","228.34","238","288",""
"Natacha Lafitte","K1D","232.23","334","311",""
"Laetitia Thueux","K1D","237.09","241","339",""
"Jessica Joyau","K1D","239.00","309","350",""
"Justine Baudu","K1D","240.12","385","357",""
"Berenice Kolenc","K1D","240.58","415","359",""
"Alice Cailhol","K1D","248.85","428","407",""
"Carole Bouzidi","K1D","252.60","32","430",""
"Elodie Janotto","K1D","254.39","570","439",""
"Gaultier Anne","K1D","254.68","-","441",""
"Anouk Desbieys","K1D","255.34","395","445",""
"Zoe Guillerm","K1D","258.14","376","462",""
"Ousset Marine","K1D","273.33","670","550",""
"Aurore Berger","K1D","291.96","669","658",""
"Christine Thivenin","K1D","680.32","626","2919",""
"Mathieu Doby","K1H","165.20","17","35",""
"Boris Neveu","K1H","165.66","3","39",""
"Pierre Bourliaud","K1H","166.29","2","43",""
"Samuel Hernanz","K1H","169.88","12","66",""
"Benjamin Buys","K1H","169.89","31","66",""
"Lucien Delfour","K1H","170.28","30","69",""
"Florian Berail","K1H","170.50","31","71",""
"Benjamin Boukpeti","K1H","172.04","22","80",""
"Yoan Minvielle","K1H","172.10","37","80",""
"Raphael Reveche","K1H","172.11","17","80",""
"Loris Minvielle","K1H","172.14","39","81",""
"Julien Dekarczyk","K1H","172.70","13","85",""
"Damien Laborde","K1H","172.81","36","86",""
"Arnaud Lapeze","K1H","172.99","40","87",""
"Thomas Rosset","K1H","174.87","99","99",""
"Michael Guyon","K1H","175.88","57","105",""
"Thomas Bersinger","K1H","176.08","34","107",""
"Sebastien Halilou","K1H","176.16","49","107",""
"Jonathan Delagnes","K1H","176.19","99","107",""
"Benoit Guillaume","K1H","176.34","33","108",""
"Ludovic Di Nisi","K1H","177.59","64","117",""
"Stephane Labouille","K1H","178.26","128","121",""
"Benjamin Renia","K1H","178.31","73","121",""
"Yoann Gottardo","K1H","178.55","100","123",""
"Aurelien Maynadier","K1H","178.75","22","124",""
"Bastien Salame","K1H","179.19","146","126",""
"Benoit Molinier","K1H","179.88","34","132",""
"Hugo Cailhol","K1H","180.26","103","134",""
"Adrien Roussel","K1H","180.60","110","136",""
"Lucas Kelifaoui","K1H","180.72","121","137",""
"Louis Georges Lafont","K1H","181.31","62","140",""
"Axel Mulle","K1H","183.39","166","154",""
"Thomas Dauvet","K1H","183.59","175","155",""
"Virgile Pigache-donnet","K1H","184.26","190","160",""
"Sylvain Mendez","K1H","184.89","127","164",""
"Nathanael Renia","K1H","185.12","189","166",""
"Bertrand Gourrat","K1H","186.06","235","171",""
"Nicolas Peschier","K1H","186.42","-","174",""
"Franck Peyrical","K1H","186.53","161","175",""
"Gregory Ponassie","K1H","186.80","209","177",""
"Remy Faucon","K1H","187.05","191","178",""
"Thibaud Lacour","K1H","187.20","206","179",""
"Aymeric Maynadier","K1H","187.41","232","181",""
"Bibron Florian","K1H","189.60","-","195",""
"Romain Richard","K1H","189.73","174","196",""
"Hugo Biso","K1H","190.43","-","200",""
"Marc Darribere","K1H","191.93","217","210",""
"Jean Baptiste Morera","K1H","192.44","245","213",""
"Bryan Seiler","K1H","192.96","211","216",""
"Florent Boulet","K1H","193.00","140","217",""
"Bastien Dantin","K1H","193.08","238","217",""
"Damien Caillon","K1H","193.31","223","219",""
"Etienne Baudu","K1H","194.37","-","226",""
"Marc Laborde","K1H","195.74","157","235",""
"Sylvain Colonnier","K1H","195.87","222","236",""
"Tayeel Aymeric","K1H","196.69","278","241",""
"Guillaume Bernis","K1H","196.76","-","241",""
"Colin Beziade","K1H","196.81","278","242",""
"Paul Storez","K1H","197.79","240","249",""
"Boris Lesimple","K1H","198.00","232","250",""
"Remy Guerinet","K1H","198.35","175","252",""
"Pierre Portais","K1H","199.02","295","256",""
"Francois Cauchi","K1H","199.43","261","259",""
"Garros Samuel","K1H","199.61","206","260",""
"Nicolas Scianimanico","K1H","200.14","-","264",""
"Manuel Legros","K1H","200.17","235","264",""
"Franck Guarderia","K1H","200.62","368","267",""
"Frederic Descot","K1H","200.75","269","268",""
"Pierrick Gaudin","K1H","201.38","292","272",""
"Weber-Boisvert Thomas","K1H","201.44","-","272",""
"Antoine Sudrie","K1H","201.70","-","273",""
"Mathieu Pouchet","K1H","203.53","329","286",""
"Tristan Gaboriau","K1H","203.65","509","286",""
"Nicolas Le Provost","K1H","204.21","267","290",""
"Alexandre Ittel","K1H","204.45","-","291",""
"Mathieu Cheze","K1H","205.36","281","298",""
"Stanislas Pradeleix","K1H","206.02","330","302",""
"Christophe Einsargueix","K1H","208.55","349","318",""
"Matthias Besse","K1H","209.21","332","322",""
"Tuypens Vincent","K1H","209.67","-","326",""
"Pierre Dehaudt","K1H","209.95","400","328",""
"Peyre Maxime","K1H","210.72","334","332",""
"Thomas Ducoms","K1H","211.11","417","335",""
"Anthony Themines","K1H","212.13","-","342",""
"Jeancharles Bernis","K1H","212.45","311","344",""
"Brice Dantin","K1H","212.84","374","346",""
"Herve Mars","K1H","213.59","364","351",""
"Jean-daniel Bost","K1H","213.85","313","352",""
"Nasser Belabdi","K1H","214.28","410","356",""
"Igor Verdy","K1H","214.89","409","360",""
"Duquet Guillaume","K1H","215.20","240","362",""
"Manuel Dolie","K1H","215.47","381","363",""
"Nicolas Caussanel","K1H","216.10","355","367",""
"Yoan Dalla Longa","K1H","218.15","404","381",""
"Valentin Rouge","K1H","218.54","724","384",""
"Gurgen Brun","K1H","218.95","-","386",""
"Arthur Feraud","K1H","221.28","351","402",""
"Loic Pierre","K1H","221.88","476","405",""
"Frederic Saint Agne","K1H","221.99","411","406",""
"Sebastien Martel","K1H","222.41","-","409",""
"Guillaume Marmer","K1H","224.13","451","420",""
"Alain Minvielle","K1H","225.62","367","430",""
"Etienne Sahuguet","K1H","226.86","401","438",""
"Morgan Forget","K1H","228.01","475","446",""
"Gregoire Olivier","K1H","229.56","640","455",""
"Nicolas Neveu","K1H","231.32","473","467",""
"Eric Vidou","K1H","231.68","367","469",""
"Pailhassar Pierre","K1H","231.79","490","470",""
"Ambroise Roustit","K1H","235.52","-","494",""
"Florian Campagnole","K1H","237.30","-","506",""
"Jean Bernard Lacave","K1H","240.51","547","527",""
"Kevin Deborde","K1H","241.82","-","536",""
"Simon Berard","K1H","241.95","-","536",""
"Marc Cailhol","K1H","245.91","405","562",""
"Florian Fargier","K1H","246.55","-","566",""
"Florian Juanico","K1H","247.89","-","575",""
"Walter Roore","K1H","248.14","765","576",""
"Xavier Auneau","K1H","248.60","-","580",""
"Pierre De Conto","K1H","250.36","-","591",""
"Alexandre Marteau","K1H","251.63","-","599",""
"Jose Pereira","K1H","253.67","229","613",""
"Pierre-antoine Comby","K1H","259.67","-","651",""
"Sebastien Peres","K1H","261.02","-","660",""
"Thomas Wingerter","K1H","261.13","738","661",""
"Leo Slaghuis","K1H","262.46","-","670",""
"Antony Alves","K1H","266.94","485","700",""
"Andersen Nicolas","K1H","270.99","-","725",""
"Frederic Lascourreges","K1H","271.38","-","728",""
"Anthony Royneau","K1H","273.26","-","740",""
"Loic Gibert","K1H","274.02","-","746",""
"Jean Luc Pessoni","K1H","277.22","664","766",""
"Max Trouve","K1H","281.56","1464","794",""
"Yohann Cottereau","K1H","285.92","1382","823",""
"Pierson Alfred","K1H","291.59","1275","860",""
"Maxime Vinel","K1H","310.78","-","985",""
"Martin Erik","K1H","311.31","-","989",""
"Arnaud Delpeyroux","K1H","312.70","-","997",""
"Gahery Laurent","K1H","314.18","-","1007",""
"Lucas Pazat","K1H","317.19","-","1026",""
"Quentin Hostens","K1H","317.95","-","1032",""
"Robin Ligneau","K1H","327.14","1100","1092",""
"Gaetan Coat","K1H","337.05","-","1156",""
"Romain Zambon","K1H","339.41","-","1172",""
"Pierre Adrien Plantion","K1H","371.83","-","1383",""
"Aurelien Penicaud","K1H","389.24","-","1497",""
"Cyril Blanc","K1H","400.16","-","1567",""
"Romain Chudy","K1H","434.56","-","1792",""
"Joseph Robert","K1H","441.29","-","1836",""
"Guillaume Verhaeghe","K1H","566.86","1229","2655",""
"Guesnier Mathieu","K1H","646.24","-","3172",""
