"Sélectif Régional - Champs sur Marne - 2009-09-26","Course 1","2009-09-26","Régional","205"
"Louka Bachmann","K1H","111.83","657","513",""
"Denis Martin","K1H","112.74","531","525",""
"Quentin Prevot","K1H","114.98","-","557",""
"Elie Mahfouz","K1H","115.05","479","558",""
"Remy Daumont","K1H","115.13","454","559",""
"Paul Moutinho","K1H","116.74","-","582",""
"Victor Moraine","K1H","117.39","1134","591",""
"Pierre Dampeyrou","K1H","117.51","-","593",""
"Jean Marc Lejot","K1H","118.04","701","600",""
"Francois Vuillermot","K1H","118.04","-","600",""
"Geoffrey Labelle","K1H","118.30","-","603",""
"Johann Sacleux","K1H","118.33","626","604",""
"Marc Laurent","K1H","120.12","1587","629",""
"Vinny Cornet","K1H","121.05","-","642",""
"Olivier Ranucci","K1H","122.06","571","656",""
"Adrien Barlier","K1H","122.20","687","659",""
"Loic Durand","K1H","122.52","567","663",""
"Thibault Mas-cerda","K1H","123.37","-","675",""
"Pierre Gulli","K1H","131.44","-","788",""
"Alexandre Baron","K1H","135.20","1059","841",""
"Jose Santos","K1H","136.82","898","863",""
"Arman Karimi","K1H","149.20","-","1037",""
"Nicolas Guerin","K1H","151.04","-","1063",""
"Nicolas Verger","K1H","174.27","-","1388",""
"Bastien Richefeu","K1H","195.75","-","1688",""
"Thomas Theunissen","K1H","Nt","-","-",""
"Benjamin Faisy","K1H","Nt","-","-",""
"Gaetan Leroux","K1H","Nt","-","-",""
"Stephane Postal","K1H","Nt","-","-",""
"Mehdi Nedjma","K1H","Nt","-","-",""
"Christopher Deschamps-colonual","K1H","Nt","-","-",""
"Valentin Petit","K1H","Nt","-","-",""
"Gregory Busson","K1H","Nt","-","-",""
