"Challenge Régional du Printemps - Épinal - 2009-05-30","Course 1","2009-05-30","Régional","218"
"Salome Quirin","K1D","335.18","1218","730",""
"Angelique Guilcher","K1D","374.03","-","938",""
"Caroline Scherer","K1D","421.53","-","1192",""
"Jihane Samlal","K1D","Abs","-","-",""
"Elodie Berrot","K1D","Abs","-","-",""
"Gaelle Delaborde","K1D","Abs","-","-",""
"Emeline Oudet","K1D","Abs","-","-",""
"Estelle Boegly","K1D","Abs","-","-",""
"Camille Counot","K1D","Abs","-","-",""
"Jenny Chevalier","K1D","Abs","-","-",""
"Lea Martin","K1D","Abs","-","-",""
"Berangere Baudart","K1D","Abs","-","-",""
"Renaud Doby","K1H","185.50","11","56",""
"Johan De Mareuil","K1H","187.76","35","71",""
"Mathieu Biazizzo","K1H","187.78","60","71",""
"Martin Dougoud","K1H","189.40","95","80",""
"Quentin Burgi","K1H","190.78","59","88",""
"Bertrand Gutierrez","K1H","193.21","116","104",""
"Jerome Olhagaray","K1H","193.24","107","104",""
"Remi Thomas","K1H","198.08","150","133",""
"Quentin Moreaux","K1H","198.33","167","134",""
"Maxime Faivre","K1H","200.09","152","145",""
"Paul Aubert","K1H","200.61","128","149",""
"Alexandre Pocard","K1H","200.76","-","149",""
"Mael Othenin Girard","K1H","201.82","137","155",""
"Leo Thomas","K1H","202.20","-","157",""
"Kevin Lucas Mendes","K1H","202.47","219","159",""
"Romain Viry","K1H","203.29","178","164",""
"Nikolas Stanik","K1H","204.91","201","174",""
"Didier Niel","K1H","205.09","163","175",""
"Jean Charles Creusot Walter","K1H","206.61","169","185",""
"Enrick Cunsolo","K1H","207.56","55","190",""
"Gregory Booth","K1H","207.61","191","190",""
"Christophe Billaud","K1H","208.45","241","196",""
"Florient Tagnon","K1H","209.84","146","203",""
"Herve Chevrier","K1H","210.74","-","209",""
"Lucas Ferraina","K1H","212.15","185","218",""
"Matthieu Walfard","K1H","212.71","234","221",""
"Jeremy Poux","K1H","213.41","206","225",""
"Pierre Cassin","K1H","214.10","288","230",""
"Billel Khenchouche","K1H","214.31","241","231",""
"Quentin Vallee","K1H","214.47","206","232",""
"Julien Bley","K1H","214.69","200","233",""
"Damien Burteaux","K1H","215.12","259","236",""
"Thomas Stutzmann","K1H","215.76","253","240",""
"Marc Biazizzo","K1H","216.38","-","244",""
"Florent Bronchain","K1H","216.85","416","246",""
"Victor Paulais","K1H","217.14","278","248",""
"Emmanuel Triomphe","K1H","218.11","262","254",""
"Herve Delamarre","K1H","218.56","-","257",""
"Romain Lemaire","K1H","219.25","256","260",""
"Nicolas Burgi","K1H","220.36","162","268",""
"Geoffroy Schwentzel","K1H","221.09","234","273",""
"Philippe Devillers","K1H","221.60","230","275",""
"Christophe Despres","K1H","221.81","-","277",""
"Nicolas Mangeolle","K1H","221.91","248","277",""
"Laurent Starck","K1H","222.72","317","282",""
"Emilien Kempf","K1H","222.96","433","283",""
"Arthur Veber","K1H","227.42","297","311",""
"Louison Tanet","K1H","228.90","288","320",""
"Frederic Caillet","K1H","230.63","393","330",""
"Romaric Baron","K1H","232.24","295","339",""
"Yann Maignant","K1H","233.73","375","348",""
"Jerome Lacire","K1H","234.65","340","354",""
"Romain Chane","K1H","237.26","339","370",""
"Patrick Gass","K1H","239.39","311","383",""
"Joel Ramillon","K1H","239.73","-","386",""
"Yann Tosser  Roussey","K1H","240.17","-","388",""
"Thibault Dhennin","K1H","240.34","365","389",""
"Nathan Robert","K1H","242.86","-","404",""
"Therence Bernard","K1H","243.17","458","406",""
"Thomas Barraco","K1H","245.92","437","423",""
"Patrick Thevenin","K1H","246.39","916","425",""
"Loic Andre","K1H","247.61","626","433",""
"Thibaut Bernot","K1H","248.58","860","438",""
"Simon Barthelemy","K1H","250.66","432","451",""
"Pierre Melin","K1H","251.91","-","459",""
"Pierre Aubry","K1H","252.69","531","463",""
"Aurelien Noiret","K1H","254.64","448","476",""
"Alexandre Diemert","K1H","257.66","-","494",""
"Erwinn Bremond","K1H","258.25","-","497",""
"Even Perot","K1H","259.38","423","504",""
"Franck Hiffler","K1H","260.95","490","514",""
"Laurent Graillot","K1H","262.05","472","521",""
"Andre Kempf","K1H","263.83","434","531",""
"Riyad Khelil","K1H","265.87","994","544",""
"Thibaut Lebrun","K1H","266.10","-","545",""
"Elie Mahfouz","K1H","271.83","536","580",""
"Romain Genestier","K1H","272.33","-","582",""
"Arthur Bernot","K1H","275.70","321","603",""
"Thomas Koechlin","K1H","281.22","-","637",""
"Gauthier Ruspini","K1H","282.16","497","642",""
"Alexandre Mathis","K1H","288.11","-","679",""
"Quentin Robert","K1H","294.75","-","718",""
"Bertrand Bourguignon","K1H","303.77","480","773",""
"Romain Bertrand","K1H","305.14","292","782",""
"Loic Richard","K1H","310.00","870","810",""
"Gauthier Cuny","K1H","328.53","1234","923",""
"Xavier Montenoise","K1H","342.94","487","1010",""
"Michel Ternynck","K1H","364.82","-","1143",""
"Adrien Barlier","K1H","438.75","687","1590",""
"Kevin Tourot","K1H","492.20","-","1914",""
"Florian Soulon","K1H","Abs","-","-",""
"Mehdi Amini","K1H","Abs","-","-",""
"Silvere Desongins","K1H","Abs","-","-",""
"Eddy Cassard","K1H","Abs","-","-",""
"Xavier Marie","K1H","Abs","-","-",""
"Stephane Abadie","K1H","Abs","-","-",""
"Camille Simonin","K1H","Abs","-","-",""
"Paul Morland","K1H","Abs","-","-",""
"Benjamin Fourmet","K1H","Abs","-","-",""
"Luc Rumeau","K1H","Abs","-","-",""
"Valentin Maire","K1H","Abs","-","-",""
"Aurelien Hiroux","K1H","Abs","-","-",""
"Cyril Danilevski","K1H","Abs","-","-",""
"Gregory Busson","K1H","Abs","-","-",""
"Arnaud Allibert","K1H","Abs","-","-",""
"Baptiste Maes","K1H","Abs","-","-",""
"Christophe Simonin","K1H","Abs","-","-",""
"Theo Colombain","K1H","Abs","-","-",""
"Lionel Ledocq","K1H","Abs","-","-",""
