"Slalom National 3 GOUMOIS - Goumois - 2009-05-03","Course 1","2009-05-03","Nationale 3","159"
"Romain Faurie","K1H","220.73","192","201",""
"Jean Philippe Winiarski","K1H","221.03","136","203",""
"Gael Wassmer","K1H","221.27","217","204",""
"Geoffrey Walczak","K1H","221.65","230","206",""
"Alain Ferry","K1H","222.23","267","209",""
"Nicolas Ciemniewski","K1H","222.98","181","213",""
"Antoine Colas","K1H","223.75","217","218",""
"Armand Rakowski","K1H","224.16","251","220",""
"Matthieu Basset","K1H","224.56","200","222",""
"Corentin Metral","K1H","224.69","282","223",""
"Olivier Urbain","K1H","225.02","230","225",""
"Theo Moquet","K1H","226.39","272","232",""
"Nicolas Pinot","K1H","227.29","268","238",""
"Philippe Devillers","K1H","227.64","261","240",""
"Youcef Bahlat","K1H","228.04","259","242",""
"Clement Rota","K1H","228.30","323","244",""
"Sebastien Thevard","K1H","228.58","288","245",""
"Martin Daviet","K1H","229.26","318","249",""
"Emmanuel Triomphe","K1H","229.94","269","253",""
"Arnaud Jamet","K1H","231.58","273","262",""
"Mathieu Douillet","K1H","232.54","322","267",""
"Fabien Fritsch","K1H","232.85","297","269",""
"Alexandre Bordas","K1H","233.38","278","272",""
"Loic Sieber","K1H","233.67","265","273",""
"Willy Hugedet","K1H","234.74","386","279",""
"Florian Fillon","K1H","235.16","340","281",""
"Julien Jeanningros","K1H","235.20","303","282",""
"Sylvain Ferry","K1H","235.39","255","283",""
"Nicolas Fritsch","K1H","235.87","272","285",""
"Philippe Thevenin","K1H","237.72","369","297",""
"Laurent Starck","K1H","239.15","353","304",""
"Yoann Aupee","K1H","240.20","330","310",""
"Pierre Cassin","K1H","240.20","311","310",""
"Romain Delachenal","K1H","240.93","445","314",""
"Robin Dupras","K1H","241.44","345","317",""
"Philippe Godinat","K1H","241.85","389","319",""
"Tom Jackson","K1H","242.02","352","320",""
"Paul Morland","K1H","242.29","421","322",""
"Arthur Bernot","K1H","243.39","321","328",""
"Inouk Berguer","K1H","243.57","351","329",""
"Maxime Lambert","K1H","244.53","327","334",""
"Vivien Tirole","K1H","244.93","413","336",""
"Romaric Baron","K1H","245.65","295","340",""
"Patrick Gass","K1H","245.71","308","341",""
"Matthias Meyer","K1H","246.85","434","348",""
"Dorian Perrin-mazier","K1H","246.96","508","349",""
"Jean Guyot","K1H","248.83","406","359",""
"Alexandre Montabonnet","K1H","251.39","509","373",""
"Benoit Parisato","K1H","251.57","432","374",""
"Paolo Willmann Rosso","K1H","251.66","383","374",""
"Xavier Sucker","K1H","251.87","385","376",""
"Simon Barthelemy","K1H","253.41","470","384",""
"Hugues Peyret","K1H","253.66","448","385",""
"Yann Maignant","K1H","253.93","374","387",""
"Pedro Farias Barbas","K1H","255.64","450","396",""
"Edouard Grosjean","K1H","256.08","343","399",""
"Therence Bernard","K1H","256.44","489","401",""
"Stephane Ferrignio","K1H","256.93","315","405",""
"Florian Balhuizen","K1H","258.46","250","413",""
"Adrien Kaiser","K1H","259.40","406","418",""
"Yann Le Guedard","K1H","260.06","493","422",""
"Maxime Bottex","K1H","263.56","446","441",""
"Morgan Merel","K1H","263.90","488","443",""
"Even Perot","K1H","264.36","447","445",""
"Guillaume Dietrich","K1H","267.85","546","466",""
"Pierrick Bonnefoy","K1H","267.94","502","466",""
"Jonathan Gautier","K1H","268.14","522","467",""
"Eddy Cassard","K1H","269.30","295","474",""
"Maxence Grandadam","K1H","269.97","461","477",""
"Laurent Graillot","K1H","271.27","537","485",""
"Pierre Aubry","K1H","272.18","628","490",""
"Loick Aupee","K1H","272.47","440","491",""
"Thomas Barraco","K1H","274.17","438","501",""
"Colas Geier","K1H","275.34","361","507",""
"Claude Breuzard","K1H","277.97","598","522",""
"Franck Hiffler","K1H","279.91","490","533",""
"Joen Saint Requier","K1H","284.16","494","557",""
"Paul Bornier","K1H","285.43","339","564",""
"Robin Guebey","K1H","285.52","466","564",""
"Lois Guillermond","K1H","288.32","265","581",""
"Bastien Roy","K1H","303.67","535","666",""
"Mickael Lefuel","K1H","309.39","605","699",""
"Anthony Beaudoing","K1H","312.06","312","713",""
"Lucas Saudon","K1H","321.59","666","767",""
"Matthias Ollivier","K1H","321.60","616","767",""
"Romain Buchot","K1H","335.70","518","846",""
"Nolan Miton","K1H","383.82","682","1116",""
"Bertrand Bourguignon","K1H","406.67","487","1244",""
"David Pierson","K1H","407.07","547","1246",""
"Henri Billamboz","K1H","478.72","764","1649",""
"Thomas Bouquet","K1H","Nt","-","-",""
"Dylan Bard","K1H","Nt","-","-",""
"Gerard Cartier","K1H","Nt","-","-",""
"Marco Rodrigues","K1H","Des","-","-",""
"George Meysner","K1H","Nt","-","-",""
"Laurent Guyot","K1H","Nt","-","-",""
"Jeremias Schlaefli","K1H","Nt","-","-",""
"Billel Khenchouche","K1H","Nt","-","-",""
"Vincent Bajolot","K1H","Nt","-","-",""
"Coddy Beuve","K1H","Des","-","-",""
"Frederic Blanrue","K1H","Nt","-","-",""
"Jean Baptiste Thiel","K1H","Nt","-","-",""
"Clement Gourmelon","K1H","Nt","-","-",""
"Alix Pouillard","K1H","Nt","-","-",""
"Jules Marragou","K1H","Nt","-","-",""
"Elie Pauget","K1H","Nt","-","-",""
"Frederic Caillet","K1H","Nt","-","-",""
"Romain Pallud","K1H","Nt","-","-",""
